,Unnamed: 0,Solvent,Solute,COSMO_RS,UNIFAC,mod_UNIFAC_Ly,mod_UNIFAC_Do,Abraham,HSP,Hildebrand,MOSCED,Literature,Ref,Solvent_SMILES,Solute_SMILES,key_ID,solute_idx,solvent_idx,log_gamma_exp,solute_smiles,solvent_smiles,DDB Solute,DDB Solvent,Ensemble_1,Ensemble_2,Ensemble_3,Ensemble_4,Ensemble_5,Ensemble_6,Ensemble_7,Ensemble_8,Ensemble_9,Ensemble_10,Ensemble_11,Ensemble_12,Ensemble_13,Ensemble_14,Ensemble_15,Ensemble_16,Ensemble_17,Ensemble_18,Ensemble_19,Ensemble_20,Ensemble_21,Ensemble_22,Ensemble_23,Ensemble_24,Ensemble_25,Ensemble_26,Ensemble_27,Ensemble_28,Ensemble_29,Ensemble_30,Ensemble_-1
1199,1199,diethylene glycol,1-heptyne,1.686398954,2.660958594,2.413231613,3.142426653,,,,,2.965273066,[5] ,C(COCCO)O,CCCCCC#C,C(COCCO)O CCCCCC#C,26,122,2.965273066,CCCCCC#C,C(COCCO)O,26,122,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train
1200,1200,diethylene glycol,1-octyne,2.037316615,2.987195943,2.705379973,3.54443155,,,,,3.36729583,[5] ,C(COCCO)O,CCCCCCC#C,C(COCCO)O CCCCCCC#C,27,122,3.36729583,CCCCCCC#C,C(COCCO)O,27,122,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
1201,1201,diethylene glycol,Butyl Acetate,1.335001067,1.667706821,1.532556868,1.971299383,1.873339456,2.105352923,1.965712776,,2.451005098,[5] ,C(COCCO)O,CCCCOC(=O)C,C(COCCO)O CCCCOC(=O)C,55,122,2.451005098,CCCCOC(=O)C,C(COCCO)O,55,122,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train
1202,1202,diethylene glycol,Tetrahydrofuran,0.329303747,1.199964783,1.17557333,2.611539301,0.536493371,0.751416089,0.854415328,,1.137833002,[5] ,C(COCCO)O,C1CCOC1,C(COCCO)O C1CCOC1,34,122,1.137833002,C1CCOC1,C(COCCO)O,34,122,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Test
1203,1203,diethylene glycol,1-Chlorobutane,1.483874689,2.083184528,1.978239036,2.50389195,2.367436065,2.285438934,1.909542505,,2.653241965,[5] ,C(COCCO)O,CCCCCl,C(COCCO)O CCCCCl,58,122,2.653241965,CCCCCl,C(COCCO)O,58,122,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1204,1204,diethylene glycol,Dichloromethane,-0.162518929,0.371563556,0.451075619,0.518793793,0.412109651,0.683096845,0.494696242,,0.451075619,[5] ,C(COCCO)O,ClCCl,C(COCCO)O ClCCl,45,122,0.451075619,ClCCl,C(COCCO)O,45,122,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1205,1205,diethylene glycol,"1,2-dichloropropane",0.837247525,2.076938411,1.958685341,1.989243274,1.597365331,,,,1.508511994,[5] ,C(COCCO)O,CC(Cl)CCl,C(COCCO)O CC(Cl)CCl,61,122,1.508511994,CC(Cl)CCl,C(COCCO)O,61,122,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
1206,1206,diethylene glycol,Chloroform,0.122217633,0.157003749,0.086177696,-0.127833372,0.476234179,1.266947603,,,0.418710335,[5] ,C(COCCO)O,ClC(Cl)Cl,C(COCCO)O ClC(Cl)Cl,46,122,0.418710335,ClC(Cl)Cl,C(COCCO)O,46,122,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
1207,1207,diethylene glycol,Chlorobenzene,1.376244025,1.750937475,1.226712291,1.60743591,1.81319475,2.485739636,0.862889955,,1.882513832,[5] ,C(COCCO)O,Clc1ccccc1,C(COCCO)O Clc1ccccc1,53,122,1.882513832,Clc1ccccc1,C(COCCO)O,53,122,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1208,1208,diethylene glycol,2-bromopropane,1.040276712,1.423108334,1.363537374,2.382320061,,,,,2.186051277,[5] ,C(COCCO)O,CC(C)Br,C(COCCO)O CC(C)Br,118,122,2.186051277,CC(C)Br,C(COCCO)O,118,122,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Valid,Train,Valid,Train,Train,Train,Valid,Train,Train,Valid,Train,Valid,Train,Valid,Train,Valid,Train,Train,Train
1209,1209,diethylene glycol,bromobenzene,1.829376333,2.165619238,1.599387577,2.569554124,1.780024213,2.241772954,0.21511138,,2.000127735,[5] ,C(COCCO)O,Brc1ccccc1,C(COCCO)O Brc1ccccc1,77,122,2.000127735,Brc1ccccc1,C(COCCO)O,77,122,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train
1210,1210,diethylene glycol,Acetonitrile,0.518793793,0.165514438,0.329303747,0.542324291,0.604315967,0.425267735,-0.385662481,,0.741937345,[5] ,C(COCCO)O,CC#N,C(COCCO)O CC#N,56,122,0.741937345,CC#N,C(COCCO)O,56,122,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
1211,1211,diethylene glycol,fluorobenzene,1.235471471,1.501852702,1.091923301,1.829376333,,2.086913557,0.770108222,,1.688249093,[5] ,C(COCCO)O,Fc1ccccc1,C(COCCO)O Fc1ccccc1,78,122,1.688249093,Fc1ccccc1,C(COCCO)O,78,122,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
1212,1212,diethylene glycol dimethyl ether,Cyclohexane,1.057790294,1.340250423,1.291983682,0.765467842,,0.524728529,0.076961041,,1.381281819,[57] ,COCCOCCOC,C1CCCCC1,COCCOCCOC C1CCCCC1,1,123,1.381281819,C1CCCCC1,COCCOCCOC,1,123,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
1213,1213,Diethylphthalate,n-Pentane,1.118414916,0.88376754,0.936093359,1.095273387,,0.683096845,2.517696473,1.465567542,1.640936579,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCCC,CCOC(=O)c1ccccc1C(=O)OCC CCCCC,5,124,1.640936579,CCCCC,CCOC(=O)c1ccccc1C(=O)OCC,5,124,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1214,1214,Diethylphthalate,n-Hexane,1.316408234,1.124929597,1.1442228,1.264126727,,0.797507196,2.193885676,1.642872689,1.819698838,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCCCC,CCOC(=O)c1ccccc1C(=O)OCC CCCCCC,0,124,1.819698838,CCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,0,124,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1215,1215,Diethylphthalate,Cyclohexane,1.040276712,0.828551818,0.928219303,1.098612289,,0.343589704,0.703097511,1.184789985,1.388791241,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,C1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC C1CCCCC1,1,124,1.388791241,C1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC,1,124,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
1216,1216,Diethylphthalate,n-Heptane,1.501852702,1.342864803,1.342864803,1.427916036,,0.904218151,1.887069649,1.846878768,1.969905655,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC CCCCCCC,11,124,1.969905655,CCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,11,124,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train
1217,1217,Diethylphthalate,methylcyclohexane,1.208960346,1.068153081,1.131402111,1.190887565,,0.553885113,1.269760545,1.490654376,1.560247668,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CC1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC CC1CCCCC1,69,124,1.560247668,CC1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC,69,124,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train
1218,1218,Diethylphthalate,n-Octane,1.680827909,1.547562509,1.530394705,1.589235205,,1.029619417,1.756132292,2.055404964,2.140066163,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC CCCCCCCC,13,124,2.140066163,CCCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,13,124,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
1219,1219,Diethylphthalate,ethylcyclohexane,1.378766095,1.286474026,1.324418957,1.368639426,,,,1.731655545,1.740466175,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCC1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC CCC1CCCCC1,16,124,1.740466175,CCC1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC,16,124,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
1220,1220,Diethylphthalate,Benzene,-0.020202707,-0.301105093,-0.15082289,-0.186329578,,0.058268908,-0.162518929,-0.127833372,0.039220713,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,c1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC c1ccccc1,2,124,0.039220713,c1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,2,124,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
1221,1221,Diethylphthalate,Toluene,0.198850859,-0.235722334,-0.139262067,0.009950331,,0.076961041,0.039220713,0.086177696,0.198850859,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,Cc1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC Cc1ccccc1,8,124,0.198850859,Cc1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,8,124,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Test
1222,1222,Diethylphthalate,ethylbenzene,0.343589704,0.058268908,0.113328685,0.223143551,,0.329303747,0.21511138,0.322083499,0.357674444,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCc1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC CCc1ccccc1,9,124,0.357674444,CCc1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,9,124,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Valid,Valid,Train,Valid,Train,Train,Train,Train
1223,1223,Diethylphthalate,1-pentene,0.587786665,0.476234179,0.553885113,0.570979547,,0.418710335,2.516889696,1.029619417,1.071583616,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCC=C,CCOC(=O)c1ccccc1C(=O)OCC CCCC=C,32,124,1.071583616,CCCC=C,CCOC(=O)c1ccccc1C(=O)OCC,32,124,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
1224,1224,Diethylphthalate,1-hexene,0.783901544,0.712949808,0.75612198,0.75612198,,0.625938431,2.32532458,1.264126727,1.249901736,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCCC=C,CCOC(=O)c1ccccc1C(=O)OCC CCCCC=C,22,124,1.249901736,CCCCC=C,CCOC(=O)c1ccccc1C(=O)OCC,22,124,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train
1225,1225,Diethylphthalate,1-heptene,0.951657876,0.932164081,0.947789399,0.932164081,,0.58221562,1.903598951,,1.44926916,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCCCC=C,CCOC(=O)c1ccccc1C(=O)OCC CCCCCC=C,23,124,1.44926916,CCCCCC=C,CCOC(=O)c1ccccc1C(=O)OCC,23,124,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1226,1226,Diethylphthalate,1-octene,1.156881197,1.137833002,1.131402111,1.101940079,,0.641853886,1.717395054,1.530394705,1.669591835,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCCCCC=C,CCOC(=O)c1ccccc1C(=O)OCC CCCCCCC=C,24,124,1.669591835,CCCCCCC=C,CCOC(=O)c1ccccc1C(=O)OCC,24,124,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
1227,1227,Diethylsulfide,Cyclohexane,0.476234179,0.300104592,0.270027137,0.2390169,,,,,0.5905567549999999,"['[134] ', '[133] ']",CCSCC,C1CCCCC1,CCSCC C1CCCCC1,1,125,0.5905567549999999,C1CCCCC1,CCSCC,1,125,Train,Train,Train,Valid,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Test
1228,1228,Diethylsulfide,n-Heptane,0.631271777,0.31481074,0.343589704,0.285178942,,,,,0.579414492,"['[134] ', '[133] ']",CCSCC,CCCCCCC,CCSCC CCCCCCC,11,125,0.579414492,CCCCCCC,CCSCC,11,125,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train
1229,1229,Diisobutyl phthalate,n-Pentane,0.542324291,0.300104592,0.438254931,0.652325186,,,,,0.970778917,[121] ,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,CCCCC,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C CCCCC,5,126,0.970778917,CCCCC,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,5,126,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
1230,1230,Diisobutyl phthalate,n-Hexane,0.678033543,0.488580015,0.587786665,0.779324877,,,,,1.10856262,[121] ,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,CCCCCC,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C CCCCCC,0,126,1.10856262,CCCCCC,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,0,126,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
1231,1231,Diisobutyl phthalate,Cyclohexane,0.494696242,0.262364264,0.438254931,0.641853886,,,,,0.708035793,[121] ,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,C1CCCCC1,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C C1CCCCC1,1,126,0.708035793,C1CCCCC1,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,1,126,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train
1232,1232,Diisobutyl phthalate,n-Heptane,0.802001585,0.662687973,0.727548607,0.90016135,,,,,1.280933845,[121] ,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,CCCCCCC,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C CCCCCCC,11,126,1.280933845,CCCCCCC,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,11,126,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train
1233,1233,Diisobutyl phthalate,methylcyclohexane,0.609765572,0.451075619,0.587786665,0.708035793,,,,,0.850150929,[121] ,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,CC1CCCCC1,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C CC1CCCCC1,69,126,0.850150929,CC1CCCCC1,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,69,126,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train
1234,1234,Diisobutyl phthalate,n-Octane,0.920282753,0.819779831,0.858661619,1.01884732,,,,,1.44926916,[121] ,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,CCCCCCCC,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C CCCCCCCC,13,126,1.44926916,CCCCCCCC,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,13,126,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train
1235,1235,Diisobutyl phthalate,ethylcyclohexane,0.732367894,0.625938431,0.722705983,0.841567186,,,,,1.00063188,[121] ,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,CCC1CCCCC1,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C CCC1CCCCC1,16,126,1.00063188,CCC1CCCCC1,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,16,126,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
1236,1236,Diisobutyl phthalate,Benzene,-0.186329578,-0.562118918,-0.328504067,-0.415515444,,,,,-0.15082289,[121] ,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,c1ccccc1,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C c1ccccc1,2,126,-0.15082289,c1ccccc1,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,2,126,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1237,1237,Diisobutyl phthalate,Toluene,-0.040821995,-0.478035801,-0.301105093,-0.287682072,,,,,-0.030459207,[121] ,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,Cc1ccccc1,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C Cc1ccccc1,8,126,-0.030459207,Cc1ccccc1,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,8,126,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
1238,1238,Diisobutyl phthalate,ethylbenzene,0.048790164,-0.261364764,-0.139262067,-0.127833372,,,,,0.058268908,[121] ,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,CCc1ccccc1,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C CCc1ccccc1,9,126,0.058268908,CCc1ccccc1,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,9,126,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Test
1239,1239,Diisobutyl phthalate,1-pentene,0.148420005,-0.020202707,0.148420005,0.21511138,,,,,0.620576488,[121] ,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,CCCC=C,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C CCCC=C,32,126,0.620576488,CCCC=C,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,32,126,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
1240,1240,Diisobutyl phthalate,1-hexene,0.277631737,0.173953307,0.292669614,0.357674444,,,,,0.741937345,[121] ,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,CCCCC=C,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C CCCCC=C,22,126,0.741937345,CCCCC=C,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,22,126,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
1241,1241,Diisobutyl phthalate,1-heptene,0.392042088,0.343589704,0.425267735,0.488580015,,,,,0.858661619,[121] ,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,CCCCCC=C,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C CCCCCC=C,23,126,0.858661619,CCCCCC=C,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,23,126,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
1242,1242,Diisobutyl phthalate,1-octene,0.530628251,0.500775288,0.553885113,0.615185639,,,,,0.951657876,[121] ,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,CCCCCCC=C,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C CCCCCCC=C,24,126,0.951657876,CCCCCCC=C,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,24,126,Valid,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Test
1243,1243,Di-isodecyl phthalate,n-Pentane,0.019802627,-0.356674944,-0.083381609,0.262364264,,-0.371063681,1.366091654,,0.182321557,[121] ,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,CCCCC,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C CCCCC,5,127,0.182321557,CCCCC,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,5,127,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train
1244,1244,Di-isodecyl phthalate,n-Hexane,0.104360015,-0.186329578,0.029558802,0.350656872,,-0.287682072,0.963174318,,0.231111721,[121] ,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,CCCCCC,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C CCCCCC,0,127,0.231111721,CCCCCC,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,0,127,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Test
1245,1245,Di-isodecyl phthalate,Cyclohexane,-0.030459207,-0.400477567,-0.061875404,0.173953307,,-0.562118918,-0.634878272,,-0.051293294,[121] ,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,C1CCCCC1,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C C1CCCCC1,1,127,-0.051293294,C1CCCCC1,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,1,127,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
1246,1246,Di-isodecyl phthalate,n-Heptane,0.19062036,-0.051293294,0.131028262,0.438254931,,-0.210721031,0.609765572,,0.292669614,[121] ,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,CCCCCCC,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C CCCCCCC,11,127,0.292669614,CCCCCCC,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,11,127,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Test
